Trigger Time,Field Magnitude Average(nT),Speed(km/s),source
2000-11-12 18:00:00,4.22,661.9,dst
2000-11-13 00:00:00,4.42,636.5,dst
2000-11-13 06:00:00,4.54,590.7,dst
2000-11-13 12:00:00,4.54,,dst
2000-11-13 18:00:00,4.77,572.9,dst
2000-11-14 00:00:00,4.28,,dst
2000-11-14 06:00:00,4.66,518.4,dst
2000-11-14 18:00:00,3.74,487.8,dst
2000-11-15 00:00:00,4.73,471.7,dst
2000-11-15 06:00:00,4.07,430.3,dst
2000-11-15 12:00:00,4.35,415.6,dst
2000-11-15 18:00:00,3.78,407.7,dst
2000-11-16 00:00:00,3.98,439.1,dst
2000-11-16 06:00:00,4.78,417.4,dst
2000-11-16 12:00:00,4.41,390.1,dst
2000-11-17 00:00:00,4.58,389.5,dst
2000-11-17 06:00:00,3.81,361.8,dst
2000-11-17 12:00:00,0.34,334.0,dst
2000-11-17 18:00:00,4.35,344.6,dst
2000-11-18 00:00:00,3.67,326.8,dst
2000-11-18 06:00:00,3.72,332.3,dst
2000-11-18 12:00:00,4.88,332.0,dst
2000-11-18 18:00:00,6.67,355.7,dst
2000-11-19 00:00:00,7.79,394.6,dst
2000-11-19 06:00:00,5.58,369.1,dst
2000-11-19 12:00:00,5.79,396.5,dst
2000-11-19 18:00:00,5.47,369.2,dst
2000-11-20 00:00:00,6.95,395.9,dst
2000-11-20 06:00:00,7.38,408.8,dst
2000-11-20 12:00:00,8.57,375.9,dst
2000-11-20 18:00:00,6.77,378.1,dst
2000-11-21 00:00:00,5.41,359.9,dst
2000-11-21 06:00:00,5.38,,dst
2000-11-21 12:00:00,5.31,,dst
2000-11-21 18:00:00,6.63,376.8,dst
2000-11-22 00:00:00,5.73,378.2,dst
2000-11-22 06:00:00,5.11,385.9,dst
2000-11-22 12:00:00,7.61,401.2,dst
2000-11-22 18:00:00,6.95,372.1,dst
2000-11-23 00:00:00,5.16,355.4,dst
2000-11-23 06:00:00,5.76,337.3,dst
2000-11-23 12:00:00,5.58,325.3,dst
2000-11-23 18:00:00,3.24,303.6,dst
2000-11-24 06:00:00,8.22,335.0,dst
2000-11-24 12:00:00,9.86,388.1,dst
2000-11-24 18:00:00,10.33,,dst
2000-11-25 00:00:00,3.78,450.1,dst
2000-11-25 12:00:00,6.7,405.0,dst
2000-11-25 18:00:00,5.09,404.8,dst
2000-11-26 00:00:00,5.79,375.5,dst
2000-11-26 12:00:00,7.12,466.9,dst
2000-11-26 18:00:00,19.86,,dst
2000-11-27 00:00:00,27.66,,dst
2000-11-27 06:00:00,14.72,580.9,dst
2000-11-27 12:00:00,10.35,626.3,dst
2000-11-27 18:00:00,7.71,577.1,dst
2000-11-28 00:00:00,8.52,561.1,dst
2000-11-28 06:00:00,11.14,556.5,dst
2000-11-28 12:00:00,7.55,566.8,dst
2000-11-28 18:00:00,7.52,563.4,dst
2000-11-29 00:00:00,8.18,537.6,dst
2000-11-29 06:00:00,8.61,547.5,dst
2000-11-29 12:00:00,10.23,500.3,dst
2000-11-29 18:00:00,7.65,487.1,dst
2000-11-30 00:00:00,6.98,471.8,dst
2000-11-30 06:00:00,5.8,481.2,dst
2000-11-30 18:00:00,5.35,466.9,dst
2000-12-01 00:00:00,5.61,462.7,dst
2000-12-01 12:00:00,3.43,454.9,dst
2000-12-01 18:00:00,5.57,395.2,dst
2000-12-02 06:00:00,4.58,,dst
2000-12-02 12:00:00,4.65,,dst
2000-12-02 18:00:00,5.25,351.2,dst
2000-12-03 00:00:00,7.26,345.0,dst
2000-12-03 06:00:00,11.09,436.3,dst
2000-12-03 12:00:00,10.16,458.0,dst
2000-12-03 18:00:00,9.62,,dst
2000-12-04 00:00:00,8.76,393.6,dst
2000-12-04 06:00:00,8.42,381.1,dst
2000-12-04 12:00:00,6.59,350.6,dst
2000-12-04 18:00:00,6.39,355.6,dst
2000-12-05 00:00:00,7.02,333.3,dst
2000-12-05 06:00:00,6.24,344.2,dst
2000-12-05 12:00:00,4.02,353.2,dst
2000-12-05 18:00:00,5.2,358.5,dst
2000-12-06 00:00:00,3.79,357.0,dst
2000-12-06 06:00:00,5.83,333.6,dst
2000-12-06 12:00:00,5.11,355.0,dst
2000-12-06 18:00:00,6.03,353.3,dst
2000-12-07 00:00:00,8.31,375.6,dst
2000-12-07 06:00:00,10.25,390.4,dst
2000-12-07 12:00:00,7.02,442.1,dst
2000-12-07 18:00:00,8.22,,dst
2000-12-08 00:00:00,10.08,456.5,dst
2000-12-08 06:00:00,13.05,540.2,dst
2000-12-08 12:00:00,12.02,575.3,dst
2000-12-08 18:00:00,8.78,577.7,dst
2000-12-09 00:00:00,7.05,,dst
2000-12-09 06:00:00,5.62,638.9,dst
2000-12-09 12:00:00,5.57,619.8,dst
2000-12-09 18:00:00,5.14,,dst
2000-12-10 00:00:00,4.99,643.7,dst
2000-12-10 06:00:00,4.54,692.1,dst
2000-12-10 12:00:00,4.45,622.7,dst
2000-12-10 18:00:00,3.95,595.7,dst
2000-12-11 00:00:00,4.18,,dst
2000-12-11 06:00:00,3.89,558.5,dst
2000-12-11 12:00:00,3.9,550.8,dst
2000-12-11 18:00:00,3.77,532.7,dst
2000-12-12 00:00:00,3.12,521.2,dst
2000-12-12 06:00:00,3.26,483.5,dst
2000-12-12 18:00:00,3.89,449.3,dst
2000-12-13 00:00:00,3.79,430.1,dst
2000-12-13 06:00:00,4.06,416.5,dst
2000-12-13 12:00:00,3.94,404.6,dst
2000-12-13 18:00:00,4.49,378.2,dst
2000-12-14 00:00:00,4.0,385.4,dst
2000-12-14 06:00:00,4.81,370.3,dst
2000-12-14 12:00:00,5.73,384.7,dst
2000-12-14 18:00:00,4.45,370.5,dst
2000-12-15 00:00:00,4.11,,dst
2000-12-15 06:00:00,3.84,353.7,dst
2000-12-15 12:00:00,3.58,,dst
2000-12-15 18:00:00,3.33,350.4,dst
2000-12-16 00:00:00,3.9,330.9,dst
2000-12-16 06:00:00,4.25,320.1,dst
2000-12-16 12:00:00,5.11,318.7,dst
2000-12-16 18:00:00,4.55,329.6,dst
2000-12-17 06:00:00,6.91,345.7,dst
2000-12-17 12:00:00,6.9,380.7,dst
2000-12-17 18:00:00,6.64,364.5,dst
2000-12-18 00:00:00,5.68,349.9,dst
2000-12-18 06:00:00,6.68,375.7,dst
2000-12-18 12:00:00,,365.8,dst
2000-12-18 18:00:00,6.39,358.1,dst
2000-12-19 00:00:00,5.71,356.2,dst
2000-12-19 06:00:00,4.95,355.4,dst
2000-12-19 12:00:00,4.68,,dst
2000-12-19 18:00:00,4.68,354.6,dst
2000-12-20 00:00:00,4.24,347.1,dst
2000-12-20 06:00:00,4.05,352.0,dst
2000-12-20 12:00:00,4.29,,dst
2000-12-20 18:00:00,3.85,307.3,dst
2000-12-21 00:00:00,4.05,302.6,dst
2000-12-21 12:00:00,3.54,287.3,dst
2000-12-21 18:00:00,4.47,329.6,dst
2000-12-22 00:00:00,5.91,320.6,dst
2000-12-22 12:00:00,3.45,289.1,dst
2000-12-22 18:00:00,2.65,284.2,dst
2000-12-23 00:00:00,10.82,326.6,dst
2000-12-23 06:00:00,12.05,312.5,dst
2000-12-23 12:00:00,9.87,307.2,dst
2000-12-23 18:00:00,6.62,299.4,dst
2000-12-24 00:00:00,5.16,303.7,dst
2000-12-24 06:00:00,5.89,294.9,dst
2000-12-24 12:00:00,8.97,304.7,dst
2000-12-25 06:00:00,13.23,334.2,dst
2000-12-25 12:00:00,10.72,337.4,dst
2000-12-25 18:00:00,10.36,355.7,dst
2000-12-26 00:00:00,11.42,384.0,dst
2000-12-26 06:00:00,6.47,428.7,dst
2000-12-26 12:00:00,6.42,428.1,dst
2000-12-26 18:00:00,7.79,421.1,dst
2000-12-27 00:00:00,8.74,383.3,dst
2000-12-27 06:00:00,8.25,403.3,dst
2000-12-27 12:00:00,7.95,,dst
2000-12-27 18:00:00,5.54,373.9,dst
2000-12-28 00:00:00,5.77,376.9,dst
2000-12-28 06:00:00,8.02,,dst
2000-12-28 12:00:00,8.62,362.2,dst
2000-12-28 18:00:00,3.21,412.0,dst
2000-12-29 00:00:00,2.8,,dst
2000-12-29 06:00:00,7.5,381.2,dst
2000-12-29 12:00:00,7.07,,dst
2000-12-29 18:00:00,7.07,374.3,dst
2000-12-30 00:00:00,9.45,365.2,dst
2000-12-30 06:00:00,7.77,359.8,dst
2000-12-30 12:00:00,6.71,362.0,dst
2000-12-30 18:00:00,5.75,,dst
2000-12-31 00:00:00,4.41,340.6,dst
2000-12-31 06:00:00,4.66,341.4,dst
2000-12-31 12:00:00,4.5,326.5,dst
2001-01-01 00:00:00,3.51,,dst
2001-01-01 06:00:00,4.44,,dst
2001-01-01 12:00:00,4.05,278.8,dst
2001-01-01 18:00:00,3.68,275.5,dst
2001-01-02 00:00:00,6.65,288.8,dst
2001-01-02 12:00:00,4.47,270.2,dst
2001-01-02 18:00:00,7.16,,dst
2001-01-03 00:00:00,10.46,334.0,dst
2001-01-03 06:00:00,10.54,339.6,dst
2001-01-03 12:00:00,5.6,349.9,dst
2001-01-03 18:00:00,5.3,361.3,dst
2001-01-04 00:00:00,4.85,382.5,dst
2001-01-04 06:00:00,5.57,392.6,dst
2001-01-04 12:00:00,11.21,407.8,dst
2001-01-04 18:00:00,9.54,438.0,dst
2001-01-05 00:00:00,7.48,394.5,dst
2001-01-05 06:00:00,6.71,397.9,dst
2001-01-05 12:00:00,5.39,,dst
2001-01-05 18:00:00,5.51,382.6,dst
2001-01-06 00:00:00,7.22,408.6,dst
2001-01-06 06:00:00,5.89,391.8,dst
2001-01-06 12:00:00,6.11,385.8,dst
2001-01-06 18:00:00,5.83,366.8,dst
2001-01-07 00:00:00,7.01,352.2,dst
2001-01-07 06:00:00,8.72,347.3,dst
2001-01-07 12:00:00,7.34,356.7,dst
2001-01-07 18:00:00,5.9,397.3,dst
2001-01-08 00:00:00,6.29,367.7,dst
2001-01-08 06:00:00,5.75,400.3,dst
2001-01-08 12:00:00,6.91,401.3,dst
2001-01-08 18:00:00,5.5,415.9,dst
2001-01-09 00:00:00,6.88,416.7,dst
2001-01-09 06:00:00,6.11,432.6,dst
2001-01-09 12:00:00,3.0,400.8,dst
2001-01-09 18:00:00,2.13,389.2,dst
2001-01-10 00:00:00,5.21,383.8,dst
2001-01-10 06:00:00,4.2,342.0,dst
2001-01-10 12:00:00,3.39,,dst
2001-01-10 18:00:00,6.64,374.8,dst
2001-01-11 00:00:00,7.5,409.4,dst
2001-01-11 06:00:00,4.23,470.8,dst
2001-01-11 12:00:00,3.45,464.7,dst
2001-01-11 18:00:00,4.79,467.3,dst
2001-01-12 00:00:00,6.18,437.9,dst
2001-01-12 06:00:00,5.95,,dst
2001-01-12 12:00:00,6.11,346.5,dst
2001-01-12 18:00:00,6.66,329.1,dst
2001-01-13 06:00:00,11.64,425.5,dst
2001-01-13 12:00:00,9.52,407.2,dst
2001-01-13 18:00:00,7.67,387.1,dst
2001-01-14 00:00:00,6.44,,dst
2001-01-14 06:00:00,5.93,381.8,dst
2001-01-14 12:00:00,5.06,378.0,dst
2001-01-14 18:00:00,4.76,366.9,dst
2001-01-15 00:00:00,,347.9,dst
2001-01-15 12:00:00,4.72,356.8,dst
2001-01-16 00:00:00,4.8,343.1,dst
2001-01-16 06:00:00,5.96,360.2,dst
2001-01-16 12:00:00,5.49,366.6,dst
2001-01-16 18:00:00,5.93,355.9,dst
2001-01-17 00:00:00,5.79,329.4,dst
2001-01-17 06:00:00,8.44,,dst
2001-01-17 18:00:00,7.5,414.2,dst
2001-01-18 00:00:00,7.61,366.6,dst
2001-01-18 12:00:00,6.4,340.6,dst
2001-01-18 18:00:00,4.39,361.9,dst
2001-01-19 00:00:00,6.41,345.6,dst
2001-01-19 06:00:00,2.75,344.1,dst
2001-01-19 12:00:00,2.13,342.6,dst
2001-01-19 18:00:00,2.8,323.1,dst
2001-01-20 00:00:00,3.09,323.6,dst
2001-01-20 06:00:00,3.7,301.3,dst
2001-01-20 12:00:00,7.59,318.0,dst
2001-01-20 18:00:00,6.48,309.0,dst
2001-01-21 00:00:00,6.29,309.2,dst
2001-01-21 06:00:00,9.56,316.4,dst
2001-01-21 12:00:00,10.01,309.5,dst
2001-01-21 18:00:00,10.92,329.6,dst
2001-01-22 00:00:00,11.64,357.1,dst
2001-01-22 06:00:00,14.78,,dst
2001-01-22 12:00:00,9.18,438.2,dst
2001-01-22 18:00:00,6.07,493.7,dst
2001-01-23 00:00:00,3.95,450.6,dst
2001-01-23 06:00:00,3.54,,dst
2001-01-23 12:00:00,11.93,557.2,dst
2001-01-23 18:00:00,7.68,498.6,dst
2001-01-24 00:00:00,4.79,463.3,dst
2001-01-24 06:00:00,4.32,425.3,dst
2001-01-24 12:00:00,6.79,431.6,dst
2001-01-24 18:00:00,7.09,429.2,dst
2001-01-25 00:00:00,4.62,417.0,dst
2001-01-25 06:00:00,2.51,410.1,dst
2001-01-25 12:00:00,3.34,,dst
2001-01-25 18:00:00,3.76,377.4,dst
2001-01-26 06:00:00,6.14,357.8,dst
2001-01-26 12:00:00,6.24,346.6,dst
2001-01-26 18:00:00,3.71,,dst
2001-01-27 00:00:00,4.32,329.0,dst
2001-01-27 06:00:00,4.89,312.1,dst
2001-01-27 12:00:00,4.38,,dst
2001-01-27 18:00:00,4.48,288.7,dst
2001-01-28 00:00:00,5.17,,dst
2001-01-28 06:00:00,6.37,300.2,dst
2001-01-28 12:00:00,3.0,300.9,dst
2001-01-28 18:00:00,7.31,,dst
2001-01-29 00:00:00,14.6,,dst
2001-01-29 06:00:00,13.25,383.1,dst
2001-01-29 12:00:00,9.33,,dst
2001-01-29 18:00:00,6.55,444.9,dst
2001-01-30 00:00:00,4.8,456.1,dst
2001-01-30 06:00:00,4.44,449.5,dst
2001-01-30 12:00:00,5.16,431.9,dst
2001-01-31 00:00:00,4.57,,dst
2001-01-31 12:00:00,8.76,461.7,dst
2001-01-31 18:00:00,8.19,420.1,dst
2001-02-01 00:00:00,4.86,408.4,dst
2001-02-01 06:00:00,5.9,407.6,dst
2001-02-01 12:00:00,7.33,422.9,dst
2001-02-01 18:00:00,4.18,407.5,dst
2001-02-02 00:00:00,5.11,437.1,dst
2001-02-02 06:00:00,3.84,,dst
2001-02-02 12:00:00,3.06,398.6,dst
2001-02-02 18:00:00,2.4,393.2,dst
2001-02-03 00:00:00,2.95,364.6,dst
2001-02-03 06:00:00,3.91,362.0,dst
2001-02-03 12:00:00,3.31,,dst
2001-02-03 18:00:00,4.04,345.9,dst
2001-02-04 00:00:00,2.49,346.2,dst
2001-02-04 06:00:00,4.31,,dst
2001-02-04 12:00:00,3.26,,dst
2001-02-04 18:00:00,3.78,315.9,dst
2001-02-05 00:00:00,3.47,,dst
2001-02-05 06:00:00,4.79,316.9,dst
2001-02-05 12:00:00,4.54,,dst
2001-02-05 18:00:00,4.06,315.5,dst
2001-02-06 00:00:00,5.9,332.9,dst
2001-02-06 06:00:00,11.93,,dst
2001-02-06 12:00:00,10.24,429.4,dst
2001-02-06 18:00:00,10.67,487.6,dst
2001-02-07 00:00:00,8.2,496.5,dst
2001-02-07 06:00:00,6.98,496.0,dst
2001-02-07 12:00:00,5.54,,dst
2001-02-07 18:00:00,4.62,486.2,dst
2001-02-08 00:00:00,5.64,437.1,dst
2001-02-08 06:00:00,4.64,,dst
2001-02-08 12:00:00,4.71,451.8,dst
2001-02-08 18:00:00,4.52,417.4,dst
2001-02-09 00:00:00,5.17,415.3,dst
2001-02-09 06:00:00,6.2,414.4,dst
2001-02-09 12:00:00,4.28,410.4,dst
2001-02-09 18:00:00,4.65,422.5,dst
2001-02-10 00:00:00,5.1,413.7,dst
2001-02-10 06:00:00,4.65,411.1,dst
2001-02-10 12:00:00,5.08,407.4,dst
2001-02-10 18:00:00,5.55,401.2,dst
2001-02-11 00:00:00,5.73,402.3,dst
2001-02-11 06:00:00,5.41,394.9,dst
2001-02-11 12:00:00,4.98,389.6,dst
2001-02-11 18:00:00,5.29,405.1,dst
2001-02-12 00:00:00,7.68,420.7,dst
2001-02-12 06:00:00,5.0,394.5,dst
2001-02-12 12:00:00,5.74,412.3,dst
2001-02-12 18:00:00,6.33,441.9,dst
2001-02-13 00:00:00,8.95,455.7,dst
2001-02-13 06:00:00,14.09,,dst
2001-02-13 12:00:00,8.93,511.4,dst
2001-02-13 18:00:00,9.85,541.0,dst
2001-02-14 00:00:00,4.63,527.8,dst
2001-02-14 06:00:00,6.03,479.9,dst
2001-02-14 12:00:00,5.65,493.7,dst
2001-02-14 18:00:00,6.36,505.1,dst
2001-02-15 00:00:00,5.31,587.9,dst
2001-02-15 06:00:00,4.61,586.4,dst
2001-02-15 18:00:00,3.29,,dst
2001-02-16 00:00:00,3.91,511.0,dst
2001-02-16 06:00:00,3.71,492.5,dst
2001-02-16 12:00:00,4.01,464.1,dst
2001-02-16 18:00:00,3.17,501.1,dst
2001-02-17 00:00:00,3.43,466.4,dst
2001-02-17 06:00:00,4.43,429.6,dst
2001-02-17 12:00:00,4.48,418.3,dst
2001-02-17 18:00:00,4.79,393.9,dst
2001-02-18 00:00:00,4.93,354.4,dst
2001-02-19 12:00:00,6.56,346.5,dst
2001-02-20 18:00:00,4.87,367.9,dst
2001-02-21 00:00:00,7.28,334.5,dst
2001-02-21 06:00:00,5.71,321.6,dst
2001-02-21 12:00:00,5.19,360.2,dst
2001-02-21 18:00:00,4.87,344.8,dst
2001-02-22 00:00:00,4.63,364.2,dst
2001-02-22 06:00:00,4.17,367.7,dst
2001-02-22 12:00:00,4.47,344.5,dst
2001-02-22 18:00:00,5.76,362.9,dst
2001-02-23 00:00:00,5.74,338.6,dst
2001-02-23 06:00:00,6.29,346.6,dst
2001-02-23 12:00:00,8.46,372.9,dst
2001-02-24 00:00:00,2.29,371.0,dst
2001-02-24 06:00:00,4.15,372.6,dst
2001-02-24 12:00:00,2.37,,dst
2001-02-24 18:00:00,2.66,,dst
2001-02-25 00:00:00,2.74,340.8,dst
2001-02-25 06:00:00,3.7,323.0,dst
2001-02-27 00:00:00,9.6,338.6,dst
2001-02-27 06:00:00,,396.9,dst
2001-02-27 12:00:00,6.13,379.8,dst
2001-02-27 18:00:00,7.12,355.6,dst
2001-02-28 00:00:00,5.19,349.2,dst
2001-02-28 06:00:00,8.28,380.3,dst
2001-02-28 12:00:00,5.95,485.2,dst
2001-02-28 18:00:00,7.53,515.9,dst
2001-03-01 00:00:00,8.46,468.2,dst
2001-03-01 06:00:00,8.26,439.9,dst
2001-03-01 12:00:00,6.9,415.4,dst
2001-03-01 18:00:00,4.63,433.3,dst
2001-03-02 00:00:00,6.41,452.6,dst
2001-03-02 06:00:00,5.14,419.4,dst
2001-03-02 12:00:00,5.15,439.5,dst
2001-03-02 18:00:00,5.25,418.7,dst
2001-03-03 00:00:00,5.31,,dst
2001-03-03 06:00:00,4.56,447.6,dst
2001-03-03 12:00:00,8.17,500.2,dst
2001-03-03 18:00:00,6.77,481.4,dst
2001-03-04 00:00:00,5.51,480.6,dst
2001-03-04 06:00:00,6.01,460.9,dst
2001-03-04 12:00:00,7.17,428.9,dst
2001-03-04 18:00:00,6.66,451.3,dst
2001-03-05 00:00:00,12.87,426.1,dst
2001-03-05 06:00:00,8.59,457.3,dst
2001-03-05 12:00:00,13.62,,dst
2001-03-05 18:00:00,9.31,,dst
2001-03-06 00:00:00,4.91,,dst
2001-03-06 06:00:00,4.98,524.6,dst
2001-03-06 12:00:00,4.34,503.3,dst
2001-03-06 18:00:00,4.39,496.1,dst
2001-03-07 00:00:00,3.29,487.1,dst
2001-03-07 06:00:00,3.92,480.8,dst
2001-03-07 12:00:00,3.79,460.2,dst
2001-03-07 18:00:00,4.24,446.9,dst
2001-03-08 00:00:00,4.48,448.0,dst
2001-03-08 06:00:00,5.21,447.1,dst
2001-03-08 12:00:00,5.21,450.5,dst
2001-03-08 18:00:00,4.12,442.3,dst
2001-03-09 00:00:00,5.66,435.3,dst
2001-03-09 06:00:00,5.44,459.0,dst
2001-03-09 12:00:00,4.44,441.8,dst
2001-03-09 18:00:00,4.45,,dst
2001-03-10 00:00:00,4.64,427.6,dst
2001-03-10 06:00:00,4.59,412.1,dst
2001-03-10 12:00:00,4.72,440.5,dst
2001-03-10 18:00:00,3.88,431.8,dst
2001-03-11 00:00:00,3.91,415.6,dst
2001-03-11 06:00:00,3.18,413.8,dst
2001-03-11 12:00:00,3.61,392.4,dst
2001-03-11 18:00:00,3.85,375.5,dst
2001-03-12 00:00:00,3.75,363.4,dst
2001-03-12 06:00:00,5.36,341.6,dst
2001-03-12 12:00:00,9.37,359.6,dst
2001-03-12 18:00:00,6.88,385.4,dst
2001-03-13 00:00:00,11.05,,dst
2001-03-13 06:00:00,7.47,390.7,dst
2001-03-13 12:00:00,9.23,377.9,dst
2001-03-13 18:00:00,4.29,398.8,dst
2001-03-14 00:00:00,7.81,395.2,dst
2001-03-14 06:00:00,4.87,402.5,dst
2001-03-14 12:00:00,7.48,,dst
2001-03-14 18:00:00,6.64,411.1,dst
2001-03-15 00:00:00,5.18,381.1,dst
2001-03-15 06:00:00,5.92,367.4,dst
2001-03-15 12:00:00,4.4,340.7,dst
2001-03-15 18:00:00,4.12,311.4,dst
2001-03-16 00:00:00,5.7,,dst
2001-03-16 06:00:00,4.58,299.5,dst
2001-03-16 12:00:00,3.84,294.2,dst
2001-03-16 18:00:00,4.53,,dst
2001-03-17 00:00:00,5.02,288.6,dst
2001-03-17 06:00:00,4.99,273.9,dst
2001-03-17 12:00:00,4.79,303.1,dst
2001-03-17 18:00:00,6.5,309.4,dst
2001-03-18 00:00:00,6.22,313.4,dst
2001-03-18 06:00:00,5.98,319.5,dst
2001-03-18 12:00:00,4.11,317.6,dst
2001-03-18 18:00:00,3.15,319.6,dst
2001-03-19 00:00:00,5.71,306.7,dst
2001-03-19 06:00:00,7.48,307.4,dst
2001-03-19 12:00:00,11.57,389.9,dst
2001-03-19 18:00:00,11.07,448.8,dst
2001-03-20 00:00:00,13.81,446.6,dst
2001-03-20 06:00:00,17.28,411.1,dst
2001-03-20 12:00:00,20.79,397.2,dst
2001-03-20 18:00:00,18.94,378.2,dst
2001-03-21 00:00:00,16.14,358.7,dst
2001-03-21 06:00:00,13.47,341.5,dst
2001-03-21 12:00:00,11.77,334.8,dst
2001-03-21 18:00:00,9.99,294.6,dst
2001-03-22 00:00:00,9.52,303.6,dst
2001-03-22 06:00:00,7.13,,dst
2001-03-22 18:00:00,5.46,374.8,dst
2001-03-23 00:00:00,7.83,394.6,dst
2001-03-23 06:00:00,9.0,402.3,dst
2001-03-23 12:00:00,11.65,410.8,dst
2001-03-23 18:00:00,6.44,414.0,dst
2001-03-24 00:00:00,9.33,417.5,dst
2001-03-24 06:00:00,7.38,433.6,dst
2001-03-24 12:00:00,3.21,434.0,dst
2001-03-24 18:00:00,5.72,421.4,dst
2001-03-25 00:00:00,5.11,394.3,dst
2001-03-25 06:00:00,4.37,437.5,dst
2001-03-25 12:00:00,5.07,427.5,dst
2001-03-25 18:00:00,4.22,405.9,dst
2001-03-26 00:00:00,1.88,393.0,dst
2001-03-26 06:00:00,4.72,360.9,dst
2001-03-26 12:00:00,4.59,352.4,dst
2001-03-27 00:00:00,5.45,360.9,dst
2001-03-27 06:00:00,17.56,408.3,dst
2001-03-27 12:00:00,9.74,428.0,dst
2001-03-27 18:00:00,16.76,482.8,dst
2001-03-28 00:00:00,14.09,631.0,dst
2001-03-28 06:00:00,12.37,605.0,dst
2001-03-28 12:00:00,8.25,571.6,dst
2001-03-28 18:00:00,4.6,605.3,dst
2001-03-29 00:00:00,2.91,571.3,dst
2001-03-29 06:00:00,5.9,557.3,dst
2001-03-29 12:00:00,3.85,520.3,dst
2001-03-29 18:00:00,3.8,479.5,dst
2001-03-30 00:00:00,3.11,462.5,dst
2001-03-30 06:00:00,2.91,452.0,dst
2001-03-30 12:00:00,4.14,429.6,dst
2001-03-30 18:00:00,2.38,399.2,dst
2001-03-31 00:00:00,6.42,426.9,dst
2001-03-31 06:00:00,44.42,698.8,dst
2001-03-31 12:00:00,19.41,610.3,dst
2001-03-31 18:00:00,30.73,614.9,dst
2001-04-01 00:00:00,19.33,756.7,dst
2001-04-01 06:00:00,8.85,809.0,dst
2001-04-01 12:00:00,7.82,791.2,dst
2001-04-01 18:00:00,5.02,691.2,dst
2001-04-02 00:00:00,5.22,642.7,dst
2001-04-02 06:00:00,3.96,588.3,dst
2001-04-02 12:00:00,4.25,554.8,dst
2001-04-02 18:00:00,4.44,530.9,dst
2001-04-03 00:00:00,4.46,525.6,dst
2001-04-03 06:00:00,4.53,500.8,dst
2001-04-03 12:00:00,4.76,477.6,dst
2001-04-03 18:00:00,6.22,441.3,dst
2001-04-04 00:00:00,6.09,448.7,dst
2001-04-04 06:00:00,6.49,453.8,dst
2001-04-04 12:00:00,7.49,491.1,dst
2001-04-04 18:00:00,17.65,700.9,dst
2001-04-05 00:00:00,9.35,,dst
2001-04-05 12:00:00,5.64,608.5,dst
2001-04-05 18:00:00,7.8,568.2,dst
2001-04-06 00:00:00,6.85,538.0,dst
2001-04-06 06:00:00,5.3,516.5,dst
2001-04-06 12:00:00,5.54,,dst
2001-04-06 18:00:00,4.22,476.9,dst
2001-04-07 00:00:00,5.49,449.0,dst
2001-04-07 06:00:00,6.85,468.3,dst
2001-04-07 12:00:00,5.25,438.9,dst
2001-04-07 18:00:00,15.2,527.7,dst
2001-04-08 00:00:00,7.68,525.2,dst
2001-04-08 06:00:00,7.27,477.4,dst
2001-04-08 12:00:00,4.0,,dst
2001-04-08 18:00:00,17.26,757.8,dst
2001-04-09 00:00:00,12.57,750.5,dst
2001-04-09 06:00:00,9.44,,dst
2001-04-09 12:00:00,8.69,626.2,dst
2001-04-10 00:00:00,4.7,583.2,dst
2001-04-10 06:00:00,4.6,542.4,dst
2001-04-10 12:00:00,4.46,,dst
2001-04-10 18:00:00,4.11,549.6,dst
2001-04-11 00:00:00,3.77,551.5,dst
2001-04-11 12:00:00,4.76,496.1,dst
2001-04-11 18:00:00,21.74,643.5,dst
2001-04-12 00:00:00,33.09,727.9,dst
2001-04-12 12:00:00,15.21,645.6,dst
2001-04-12 18:00:00,5.64,679.7,dst
2001-04-13 00:00:00,5.93,,dst
2001-04-13 06:00:00,5.24,588.2,dst
2001-04-13 12:00:00,13.88,785.4,dst
2001-04-13 18:00:00,9.44,783.6,dst
2001-04-14 00:00:00,6.19,689.1,dst
2001-04-14 06:00:00,10.04,654.7,dst
2001-04-14 12:00:00,6.44,677.8,dst
2001-04-14 18:00:00,6.19,628.1,dst
2001-04-15 00:00:00,4.32,590.1,dst
2001-04-15 06:00:00,3.05,556.3,dst
2001-04-15 12:00:00,3.19,516.9,dst
2001-04-15 18:00:00,2.15,515.8,dst
2001-04-16 00:00:00,4.82,492.3,dst
2001-04-16 06:00:00,4.11,,dst
2001-04-16 12:00:00,3.78,444.6,dst
2001-04-16 18:00:00,3.71,420.4,dst
2001-04-17 00:00:00,3.74,,dst
2001-04-17 06:00:00,3.91,,dst
2001-04-17 12:00:00,3.8,363.9,dst
2001-04-17 18:00:00,4.47,375.8,dst
2001-04-18 00:00:00,5.06,366.6,dst
2001-04-18 06:00:00,10.72,,dst
2001-04-18 12:00:00,10.26,486.3,dst
2001-04-18 18:00:00,10.43,,dst
2001-04-19 00:00:00,11.01,468.9,dst
2001-04-19 12:00:00,7.67,429.7,dst
2001-04-19 18:00:00,6.69,420.4,dst
2001-04-20 00:00:00,6.09,,dst
2001-04-20 06:00:00,5.15,387.8,dst
2001-04-20 12:00:00,4.6,381.1,dst
2001-04-20 18:00:00,4.34,395.2,dst
2001-04-21 00:00:00,3.17,385.0,dst
2001-04-21 06:00:00,2.97,367.1,dst
